66491,B03,OPP BLK 910
90029,B05,OPP PEBBLE BAY
06051,B01,BLK 55
84119,B05,OPP TEMASEK JC
15229,B14,OPP REDWOOD WEST
NIL,B09A,AFT TEO HONG RD
28659,B02,IMM BLDG
72051,B01,KAKI BT IND EST
02169,B01,CENTENNIAL TWR
14471,B03A,BLK 114
53321,B02,CITY CAB
47549,B08,OPP BLK 639
16099,B07,ITE DOVER
47801,B10,SUNSHINE BAKERY
46811,B01,BLK 726
16029,B20,GLORIA MAN
46161,B06,GES S'PORE
45349,B04,OPP BLK 604A
03341,B02,AFT MARINA BLVD
63039,B22,KOVAN STN
58429,NIL,Bet Blks 415/416
54101,B03,
77169,B03,MERIDIAN JC
42041,B41,THE NEXUS
14519,NIL,RESORTS WORLD AT SENTOSA
64231,B02,BLK 316
28561,B04,BLK 402
92179,NIL,AFT DUKU RD
50239,B03,S'PORE INDIAN ASSN
44069,B06,AFT KJE SLIP RD
28111,B01,AFT BT BATOK RD
66309,B05,BLK 112
11231,B09,AFT ESTORIL MANS
43451,B17,BEF PIE
14359,B01,BLK 50
64549,B03,
14129,B04,HARBOURFRONT STN
46239,NA,LARKIN TER
23169,B13,BEF KIAN TECK RD
27141,B04,BLK 920
15049,B21,OPP NOL BLDG
59051,B05,BLK 790
95109,NIL,CHANGI AIRPORT PTB3
10139,B16,BLK 1
46851,B01,BLK 664
58051,B29,BEF SEMBAWANG CC
65341,NIL,OPP BLK 272C
B10,01419,
10021,B05,BLK 3
80319,B04,Geylang West CC
22049,B04,BEF TG KLING RD
49211,B08,PUB QUARTER
11321,B08,OPP REGENT VILLA
52191,B04,BLK 140
26409,NIL,MULTICO
43171,B10,BLK 229
22039,B17,MARKONO HOLDINGS
09111,B03,OPP FOUR SEASONS HOTEL
84681,B14,BLK 163
12209,B02,OPP LOGISHUB @ CLEMENTI
26031,B05,HIAP SENG ENGRG LTD
21169,B18,JURONG JC
11151,B07,BLK 42
75299,B06,BEF TAMPINES AVE 9
11551,B03,TIONG GHEE TP
42309,B01,OPP BT BATOK SEC SCH
32061,B25,OPP LP 173
N4541,NIL,BLK 661
64181,B21,BEF TPE
43741,B04,BT VIEW SEC SCH
97031,B03,AFT JLN BENA
75251,B02,OPP TROPICA CONDO
43249,B07,HILLVIEW APTS
21409,B03,BLK 191
77341,B02,OPP BLK 569
93041,B17,HUA XIN CT
94019,B08,OPP EVERGREEN AVE
51071,B21,MACRITCHIE RESERVOIR
59121,B20,BLK 121
99079,B02,AFT OLD PIER RD
11199,B02,BLK 15
99071,B01,AFT OLD PIER RD
NIL,B04,DEFU AVE 1
43081,B19,OPP ASSUMPTION ENG SCH
23119,B05,OPP HITACHI CABLE PTE LTD
19019,B04,OPP BLK 19A CAR PARK
96409,B02,OPP EXPO MRT STN
10519,B01,BLK 4
22539,B04,JURONG WEST PR SCH
84251,B02,BLK 99
28699,B02,
24149,B04,IND SVCS PTE LTD
43129,B03,CASHEW PK CONDO
18269,B06,BEF REUTERS
50159,NIL,OPP JUMBO IND BLDG
63319,B07,OPP BLK 634
44519,B04,BLK 402
27291,B03,OPP HALL 6
96109,B04,OPP BLK 3012
76341,B03,BLK 464
26251,NIL,BEF TUAS STH AVE 2
63261,B05,OPP BLK 232
11579,B01,BLK 158
44511,B03,BLK 289
84369,B03,BLK 45
20109,B20,BLK 203
28391,B03,BLK 501
54189,B02,BLK 110
71099,B01,BLK 311
52181,B02,OPP TOA PAYOH STN
54429,B01,BLK 561
84191,NIL,BLK 220 CP
43201,B01,OPP AUTOBACS
28339,B04,BLK 252
14101,B09,OPP KEPPEL DP BLK 517
48039,B17,LP 159
59111,B04,BLK 701
54351,B18,NANYANG POLY
84071,B10,BLK 71
65119,B24,OPP PUNGGOL 17TH AVE
49011,B01,OPP KIM HOCK CORP PTE LTD
42209,B01,AFT TOH TUCK RISE
59549,B03,
42201,B02,BEF TOH TUCK RISE
45411,B05,OPP BLK 670
84501,B31,CHRIST CH
11071,B11,BLK 97
46399,B05,AFT 888 PLAZA
52221,B01,OPP JACKSON SQ
07031,B01,TEKKA CTR
71141,B06,BLK 3023
75131,B08,BET BLKS 701/702
24381,B02,WATT \& AKKERMANS
53389,B04,OPP BISHAN NTH SHOP MALL
21171,B01,OPP CORPORATION PL
44291,B05,OPP CHOA CHU KANG POLYCLINIC
53271,B03,OPP KUO CHUAN PRESBY SCH
32049,B30,AFT LP 161
63299,B01,BLK 115
25069,B06,MAYFRAN GROUP
95041,B01,OPP SATS CARGO TER
50251,B01,AFT RACE COURSE RD
70061,B06,OPP MT VERNON CREMATORIUM
96029,B06,EXPO HALLS 1/2/3
34011,B09,OPP LIM CHU KANG LANE 4
65239,B01,
43691,B01,BLK 190
77009,NIL,PASIR RIS INT
21711,B16,BET BLK 525/523
10589,TMNL,NEW BRIDGE RD TER
43169,B02,BLK 254
17041,B07,BLK 726 CLEMENTI WEST MKT
47021,B26,KHALSA CRES CTR
29019,B07,SANMINA-SCI
23159,B15,AFT FIFTH LOKYANG RD
80149,B05,MOUNTBATTEN VOC SCH
40229,B08,STEVENS CT
45099,B22,AFT JLN BUMBONG
55019,B49,THE CALROSE
28059,B08,BEF TOH GUAN RD
43559,B03,LITTLE GUILIN
96299,B04,
77339,B05,AFT TPE
24049,B13,PASIR LABA CAMP
52499,NIL,ST MICHAEL'S TER
68141,B11,OPP AIRPORT PAX TER BLDG
17019,B02,VARSITY PARK
84259,B01,BLK 88
47609,B10,OPP BLK 793
44549,B04,OPP NORTHVALE CONDO
64421,B07,BLK 421
52151,B08,BLK 166
44489,B04,BLK 220
52509,B02,OPP TOA PAYOH SWIM CPLX
78129,B08,OPP BLKS 232/233
67201,B02,BLK 206A
58439,NIL,INNOVA JC
66489,B02,BLK 969
47119,B01,AFT SENOKO WAY
18179,B07,OPP WEYHILL CL
14381,B02,BLK 109
14151,B07,OPP CHR COMMUNITY CHAPEL
72011,B05,BLK 322
75109,B01,BLK 888
75081,B04,BLK 831
57011,B37,OPP NESSEA CLUB
43649,B03,HOMETEAMNS
30041,B18,OPP HOME TEAM ACADEMY
98199,B01,OPP ADMIRALTY INTL
84079,B09,BLK 45
01139,B11,PARKVIEW SQ
41041,B25,CORONATION PLAZA
49059,B10,AFT LCS OPTIROC PTE LTD
49029,B04,OPP WHYE HUP DEVT & CONSTRUCTION
46511,B01,MARSILING PR SCH
64629,B07,OPP BLK 565
99139,B01,BLK 5
43059,B10,THE RAIL MALL
10079,B06,BLK 201
54489,B13,ANG MO KIO ITE
70241,B03,MACPHERSON PR SCH
84241,B16,BLK 81
29051,B21,OPP CALTEX S'PORE
30059,B15,OPP TRACK 14
23061,B08,AFT KIAN TECK RD
83169,B06,BEF STILL RD
33019,B20,B20 LIM CHU KANG RD
22419,B01,S'PORE POWER SUB-STN
14139,B06,BEF SEAH IM RD
83271,B04,AFT SWAN LAKE AVE
25061,B05,TOSHIBA CHEMICAL S'PORE
40121,B01,OPP NEWTON LIFE CH
49171,B02,SEOW WEE TRADING
55199,B01,BLK 645
22231,B01,BLK 639
97169,NIL,OPP EDWARDS LIFESCIENCE
66439,B04,BLK 504A CP
43199,B04,CH OF ST MARY
45451,B02,BLK 293
46941,B01A,
76291,B01,OPP BLK 280
47601,NIL,BLK 793
78209,B03,BLK 242
46769,B03,BLK 666
11099,B10,OPP TULIP GDN
N1309,NIL,LP11
24689,B22,LP 173
52301,NIL,BLK 35
82129,B04,TG KATONG SEC SCH
52399,B04,BLK 231
64051,B33,BLK 465A
84459,B02,BET BLKS 705/706
12051,B05,PINE GR CONDO
82089,B03A,
64339,B02,BLK 602
62149,B16,PAYA LEBAR CAMP
44241,B06,OPP LOMPANG RD
24609,B08,OPP CALVANIZING
82079,B03,TG KATONG GIRLS' SCH
44159,B01,BT BATOK FIRE STN
63131,B03,WING TAI BLDG
59599,NIL,IPP BLK 406
78091,B01,OPP DOWNTOWN EAST
52349,B06,UNITED MEDICARE CTR
59059,B06,BLK 608
11061,B09,OPP QUEENSWAY SEC SCH
44691,B01,BEF BLK 484
11491,B05,OPP QUEENSTOWN PR SCH
44661,B06,BLK 532
95131,B09,POLICE PASS OFF
58329,NIL,BLK 474
43139,B01,OPP BLK 133
13191,B01,PATERSON LODGE
14229,B06,ST TERESA'S CH
84489,B11,AFT KAKI BUKIT CTR
24529,B04,AFT TUAS AVE 5
15221,B13,REDWOOD WEST
55219,B01,BEF ANG MO KIO AVE 9
14049,B11,OPP BLK 55
58089,B36,AFT ANDREWS AVE
44579,B01,AFT BLK 272
51011,B11,OPP TAN TONG MENG TWR
55119,B26,BLK 617
05129,B01,HONG LIM PK
62179,B02,BLK 421
24301,B03,OPP AMF FAR EAST
77049,B10,PASIR RIS TOWN PK
10051,B01,BLK 149
64439,B01,BLK 537
54599,B05,BLK 5056
55041,B44,OPP MOTOROLA
55321,B11,OPP NANYANG POLY
55241,B01,AFT YIO CHU KANG RD
44379,B02,OPP BLK 219
54469,B21,OPP BLK 649
57079,B12,KHATIB CAMP
23451,B01,JURONG SHIPYARD
48031,B18,LP 162
93131,B02,OPP EASTERN LAGOON II
43579,B04,BT GOMBAK STN
28101,B03,OPP SMRT ULU PANDAN DEPOT
44251,B08,BLK 604
75201,B01,BLK 835
11409,B03,BLK 9
45299,B06,BLK 702
84069,B12,BLK 55
23469,B02,OPP SELCO PTE LTD
64241,B02,BLK 308
43609,B02,BLK 531
59241,B14,BLK 236
30051,B16,AFT TRACK 14
70019,B08,BLK 125
53141,B10,OPP WHITLEY SEC SCH
72031,B05,BEF JLN DAMAI
75089,B03,BLK 827
67511,B03,BLK 121E
92191,B11,OPP CP C3
53231,B04,BISHAN STN
77089,B04A,BEF PASIR RIS DR 3
23281,B10,LP 84
53029,B04,SHUNFU EST
44809,NA,BLK 628
43521,B07,BT BATOK DRIVING CTR
44779,B05,Opp Fajar Stn
23239,B12,OPP HYDRIL PTE LTD
80009,B06,GEYLANG TERMINAL - CENTRAL
21191,B05,JURONG TOWN STADIUM
32111,NIL,AFT LP 93
45209,B25,POLICE TACTICAL TRG CAMP
68071,B04,BEF EAST CAMP G
62229,B05,BLK 146
96251,B05,BEF CHANGI GENERAL HOSP
59081,B26A,
47109,B02,LIAN BENG ENGRG
56261,B17,BLK 248
78149,B04,OPP GREENVIEW SEC SCH
77361,B06,BLK 555
67489,B03,
78089,B03,BLK 405
24349,B09,MARATHON OFFSHORE LTD
41069,B20,OPP CHINESE HIGH SCH
60201,B01,LEONG BEE CT
21131,B13,BEF JURONG PORT RD
28451,B05,PARC OASIS
65269,B09,BLK 162B
65151,B06,BLK 196A
46901,B05,BLK 15
16169,B07,NUS RAFFLES HALL
21659,B10,CHINESE GDN
29099,B05,CT S'PORE
44679,B04,OPP BLK 502
54039,B04,BEF AL-MUTTAQIN MQUE
66121,B01,CHUAN TERR
76071,B02,BLK 141
NIL,B10,WOODLANDS AVE 10
05521,B02,MARITIME HSE
75031,B01,OPP SPRINGFIELD SEC SCH
46711,B03,BEF ADMIRALTY RD WEST
21631,B05,OPP JAPANESE GDN
26119,B02,OPP GRINNEL
97011,B01,THE JAPANESE SCH
63179,B06,BEF TAI SENG CHR CH
28291,B21,
63041,B23,OPP GLAD TIDINGS CH
59431,B04,BLK 630
28361,B19,JURONG LAKE
23391,B03,FAR EAST LEVINGSTON
56069,B30,BEF NTUC FAIRPRICE CTR
01121,B11,STAMFORD PR SCH
31129,B39,CHINESE CEMY
46921,B05,OPP BLK 22
14201,B03,BLK 109B
92199,B16,TENNIS CTR
22559,B33,OPP BLK 657
55211,B02,AFT ANG MO KIO FIRE STN
72019,B06,EUNOS MANSION
59301,B24,BLK 731
10241,B01,GAN ENG SENG SEC SCH
52021,B14,OPP BLK 1004
48069,B11,OPP LOR GAMBAS
24219,B12,TOYO GLASS MACHINERY
02111,B02,ESPLANADE BRIDGE
96071,B03,AFT SIMEI AVE
08121,B01,SOMERSET STN
47011,B01,BEF R.M.N BARRACKS
01339,B04,BEF CRAWFORD BRIDGE
44071,B06,BLK 464
62039,B12,
83171,B04,BEF ROSEBURN AVE
34039,B06,BEF LIM CHU KANG LANE 6
NIL,B03,WOODLANDS AVE 10
42169,B04,OPP BLK 19
59129,B19,OPP BLK 121
84209,B06,OPP BAYWATER
49039,B06,ASIA RATTAN
31139,NIL,BEF TRACK 33
59361,NIL,BLK 602
70161,B03,BLK 14
23441,B05A,OPP BENOI PL
46331,B04,BLK 511
43319,B05,OPP MIDVIEW BLDG
29091,B06,OPP SIA HUAT
21311,B14,BEF TRACTOR RD
75009,NIL,TAMPINES INT
68091,B01,OPP BLK 860
52071,B06,TRELLIS TWRS
84339,B02,BLK 416
92069,B06,TAO NAN SCHOOL
45141,B01,AFT WOODLANDS RD
44399,B02,OPP BLK 210
27439,B07,BLK 861
43409,B01,OPP BLK 127
67531,NIL,BLK 158C
27441,B10,BET BLKS 757 / 758
17249,B02,BLK 355
80251,B01,ASSN BLDG
50209,B09,AFT PEGU RD
23509,B01A,HOE KENG MOTOR
92231,B01,BLK 34
83341,B03,BLK 102
81029,B10,BEF LOR 26 GEYLANG
55039,B45,NCS HUB
61029,B06,OPP WOODLEIGH PK
14119,B02,OPP VIVOCITY
22529,B05,BLK 649A
59011,B11,BEF SG SELETAR BRIDGE
62041,B13,OPP BETHANY PRESBY CH
95129,B01,CHANGI AIRPORT PTB2
99011,B15,BEF SCH OF COMMANDO
50201,B10,SHAW PLAZA
43181,B08,KEMING PR SCH
58091,B37,SEMBAWANG PK
21309,B01,AFT JLN PESAWAT
18079,B05,opp NUH
76219,B08,BLK 230E
90061,B14,DUNMAN HIGH SCH
49019,B02,KIM HOCK CORP PTE LTD
43019,B04,
33021,B17,OPP NEO TIEW RD
63059,B26,OPP S'GOON JC
05131,B01,OPP HONG LIM CPLX
28481,B02,BLK 306
28029,B02,BEF TOH TUCK AVE
60061,NIL,AFT INFINEON
46579,B05,BLK 154
56201,B52,AFT MUNSHI ADULLAH AVE
14299,B01,OPP BLK 27
97171,B05,OPP SATS CATERING
67509,B02,OPP BLK 119A
56251,B05,OPP HORIZON GDNS
99161,B08,BEF CHANGI BEACH CP 3
28401,B07,BLK 502
63099,B11,BLK 106
28269,B14,BLK 118
84449,B01,BLK 509
16039,B22,S''PORE SCIENCE PK II
46911,B07,OPP BLK 20
53311,B03,OPP SUNRISE CO PTE LTD
46301,B01,HLH TYRE \& BATTERY
49079,B01,WASON WOOD IND
54299,B10,BLK 454
47539,B02,OPP WOODGROVE SECONDARY SCHOOL
66519,B01,
52339,B04,BLK 32
25231,B43,OPP ASIA-PACIFIC BREWERY
64079,B01,PUNGGOL PK
59169,B05,BET BLKS 201/202
67141,B04,BLK 119D
76339,B03,BLK 121
10349,B03,BLK 116
43709,B06,BLK 644
23269,B06,MOBIL OIL PTE LTD
46309,B02,OPP PACIFIC VINTEX
22421,B05,NATL OXYGEN PTE LTD
17419,NIL,SUNSET WAY P/G
92051,B03,OPP BLK 72
54339,B06,BLK 422
NIL,B03,DEFU AVE 1
05641,B02,CUSTOMS PORT BR HQ
03071,B03,OPP THE OGILVY CTR
95159,B02,NEAR SATS FLIGHT KITCHEN
67269,B08,OPP BLK 203A
13209,B03,OPP BRITISH HIGH COMM
64109,B16,GRACEHAVEN S ARMY
21151,B03,CWT DISTRIPARK
52079,B05,OPP TRELLIS TWRS
28421,B04,BLK 517
66531,B01,
63201,B11,BLK 133
68039,B08,AFT ABUNDANT GRACE CH
73031,B27,LP 223R22
92111,B01,OPP ROXY SQ
97019,B02,SALVATION ARMY
84559,B03,OPP BLKS 50/51
67609,B02,BUANGKOK STN
17169,B14,BLK 329
45259,B14,BLK 523
11539,B11,LEA HIN HARDWARE FTY
02161,B02,OPP MILLENIA TWR
14169,B10,TELOK BLANGAH STN
44721,B07A,OPP JELAPANG STN
70211,B01,BET BLKS 90/92
93109,B01,BEF FRANKEL PL
20081,B04,CARRIER S'PORE
64509,B01,BLK 941A
14349,B01,BLK 59
65221,B04,OPP BLK 293
17171,B15,CLEMENTI STN
43561,B06,OPP BT GOMBAK STADIUM
65079,B16,BLK 102C
25389,B04,AFT TUAS AVE 8
80249,B01,BLK 49 MKT/FC
47629,B14,
49169,B03,TONG SENG CONCRETE LTD
77041,B09,BLK 541
96239,B06,CEVA FREIGHT
71151,B04,BLK 3021
58319,B07,BLK 357C
98041,B07,OPP LOYANG VALLEY
44121,B02,BLK 113
76419,B02,BLK 307A
24041,B14,OPP PASIR LABA CAMP
45091,B23,OPP JLN BUMBONG
77181,B01A,BLK 638
21581,B05,BLK 65
56259,B06,HORIZON GDNS
11609,B01,OPP MEI CHIN SEC SCH
47829,B13,SUMITOMO BAKELITE S'PORE
84461,B13,OPP BLK 701
67539,NIL,BLK 122C
81151,B06,KONG HWA SCH
14121,B03,HARBOURFRONT STN
40101,B01,KK WOMEN \& CHILD HOSP
25189,B04,SOON HENG GLASS
96011,B03,BEF SIMEI AVE
84451,B01,OPP BLKS 705/706
44321,B01,OPP BANGKIT STN
83149,B09,TELOK KURAU CT
10179,B08,TIONG BAHRU PK
62019,B08,
27069,NIL,BLK 41
76089,B03,THE HOLY TRINITY CH
44101,B06,AFT HONG SAN TERR
59459,B03,
59419,B05,OPP BLK 356
65031,B05,BLK 227D
64499,B05,OPP CTRL PL
28669,B08,
75239,B05,TEMASEK POLY
14141,RWS8,VIVOCITY
10101,B13,SPRING S'PORE BLDG
48021,B20,AFT MANDAI LAKE RD
52031,B12,OPP BLK 998
28119,B02,BEF BT BATOK RD
52008,NIL,TOA PAYOH BUS INT
45339,B02,BLK 625
60141,B13,OPP BENDEMEER PR SCH
21109,B01,CTRL FISH PROC FTY
46969,B01,BLK 532
11201,B03,CSC DEMPSEY CLUBHSE
71131,B08,AUTOMOBILE MEGAMART
49061,B11,POH CHEONG CONCRETE PRODUCT
52139,B11,OLEANDER TWRS
53171,B01,BLK 23
63221,B01,HOUGANG ST 21 FC
55111,B25,BLK 180
52539,B09,BLK 210 MKT/FC
26299,B13,BEF TUAS STH AVE 6
22549,B35,OPP BLK 655
52441,B02,BLK 202
46491,B07,BLK 402
21349,B07,BEECHAM PTE LTD
54199,B04,BLK 163
67049,B27,AFT JLN REDOP
32101,NIL,AFT MURAI FARMWAY
53051,B07,BEF THOMSON PLAZA
63139,B04,AFT AN-NAEEM MQUE
50111,B01,REVIVAL CTR CH
23429,B10,OPP COMFORT HOLDINGS
81049,NIL,AFT LOR 34 GEYLANG
56019,B20,BEF ANG MO KIO AVE 1
75231,B06,OPP TEMASEK POLY
28389,B02,AFT YUHUA SEC SCH
50119,B02,ST MICHAEL'S SCH
76401,B05,BLK 230B
43569,B05,BT GOMBAK STADIUM
67459,B01B,
58279,B02,OPP BLK 336A CP
80029,B04,AFT KALLANG RD ERP GANTRY
81231,B01,OPP SCN CTR
17319,B18,BLK 716
76099,B05,BLK 285
77221,B01,BLK 651
04321,B05,SHELL HSE
14379,B10,BLK 40
23171,B12,SKK (S) PTE LTD
22331,B01,JURONG SHIPYARD
83059,B10,MJD KASSIM
77319,B04,OPP BLKS 771/772
26399,NIL,AFT TUAS VIEW CRES
83331,B01,KG KEMBANGAN CC
43841,B01,BLK 324
17331,B21,OPP BLK 518
27381,B04,BLK 749
85049,B08,OPP MAN FATT LAM TP
21341,B08,OPP BEECHAM PTE LTD
59189,B03,BLK 245
07241,B07,UMAR P TAMIL LANG CTR
99131,B02,BLK 4
24359,B07,S'PORE TAKADA IND
43619,B05,BLK 289E
11361,B04,BUONA VISTA STN
66221,B01,OPP PORTCHESTER AVE
75139,B07,BLK 863
45221,B32,AFT WOODLANDS RD
51051,B19,MediaCorp
75008,NIL,TAMPINES INT
12039,B02,OPP PANDAN VALLEY CONDO
54091,B05,BLK 331
64021,B09,BLK 458
71101,B01,BLK 318
59461,B01,OPP BLK 419
70181,B05,BLK 36
67159,B01,BLK 112
97061,B11,CHANGI BAPTIST CH
45129,B28,S'PORE TURF CLUB
62119,B10A,AFT SUNSHINE LODGE
84529,B04,BLK 109
66321,B02,BLK 126
66031,B05,CARDIFF CT
17289,B05,WEST COAST CC
24019,B25,LIANG HUAT IND CPLX
76289,B01,OPP EAST VIEW PR SCH
45139,B30,KRANJI STN
23501,B02A,AFT PIONEER RD NTH
14489,B03A,BLK 36 MKT/FC
97149,B02,AFT VICOM
19081,B04,OPP ACS BOARDING SCH
10249,B02,OPP GAN ENG SENG SEC SCH
28071,B11,BLK 105
64091,B01,HOUGANG PRI SCH
97141,B01,OPP VICOM
28399,B04,BLK 458
02119,B02A,ONE RAFFLES LINK
56081,B33,BEF SLE
21119,B10,BEF JURONG PIER RD
18319,B06,OPP UNIVERSITY HALL
80049,B04,AFT SIMS WAY
84361,B04,BLK 547
64469,B05,
98069,B12,SIA ENGINE TEST CTR
23129,B07,OPP PCB LTD
80291,B03,Blk 82
10501,B07,BLK 104
10018,B12,BEF OUTRAM RD
45371,B01,OPP YEW MEI GREEN CONDO
42199,B10,AFT BT BATOK EAST AVE 6
05411,B06,TG PAGAR PLAZA
94099,B01,AFT E.C. SEA SPORTS CLUB
11019,B18,OPP OG FTY
17101,B15,BLK 352
06081,B03A,
18041,B02a,NORMANTON PK
26129,B04,CHUAN HUA
46109,B05,WOODLANDS CHECKPT
45449,B01A,ENG HUA FURNITURE MFG PTE LTD
96059,B12,CHANGI CT
01311,B01,LAVENDER STN
23099,B01,Bef First Lok Yang Rd
16151,B21,THE JAPANESE PR SCH
41111,B01,LUTHERAN TWRS
01611,B01,RAFFLES HOTEL
45309,B03,BLK 754
NIL,NIL,LP 8
26331,B05,RS COMPONENTS
43859,NIL,OPP DAIRY FARM EST STH GATE
01511,B05,OPP THE GATEWAY
10171,B09,HENDERSON PK
54449,B02,OPP BLK 507
55079,B39,AFT KLC SCH OF EDN
11359,B02,BLK 12
80309,B02,Aft Geylang West CC
84541,B02,BLK 42
25181,B03,ASAHI TECHNO
10219,B02,OPP MOTOR IMAGE
17149,B13,BLK 426
46321,B06,WOODLANDS CIVIL CTR
28381,B01,BLK 515
32079,B24,OPP TRACK 13
21419,B01,BLK 188
70321,B04,FOSTER / SANYO
07319,B06,AFT ALLENBY RD
28019,B22,AFT TOH TUCK AVE
55329,B12,NANYANG POLY
51041,B17,OPP SLF CPLX
29031,B04,S'PORE WOOD IND
70081,B03,OPP HDB CP
59021,B13,BEF YISHUN AVE 1
05319,B01,OCBC CTR
77321,B02,AFT PASIR RIS ST 53
58461,B06,INNOVA PRI SCH
55009,NIL,ANG MO KIO DEPOT
44659,B09,BLK 537A CP
26049,B07,PAN UNITED SHIPPING
59211,B01,BLK 289
16081,B31,AFT PALM GREEN CONDO
26259,NIL,AFT TUAS STH AVE 2
47089,B02,AFT SENOKO DR
20159,B20,BLK 411
43071,B17,OPP DAIRY FARM RD
46008,INT,WOODLANDS REG INT
24269,B20,SING HUAT HARDWARE
58111,B05,BLK 351 CP
43259,B05,OPP HILLBROOKS
21199,B06,OPP JURONG TOWN STADIUM
10291,B09,AFT SM MOTORS CTR
44361,NIL,BEF DAIRY FARM RD
83281,B02,BEF TOSCA ST
85069,B12,BEDOK MKT PLACE
75219,B03,BLK 889
67279,B01,BLK 301D
13069,B13,VALLEY PK CONDO
53111,B04,BEF MARYMOUNT LANE
43879,NIL,OPP HSE NO 42
96129,B08,OPP BLK 135
13021,B01,AFT MIN OF FOREIGN AFFAIRS
45179,B05,BEF RAILWAY CROSSING
58041,B27,AFT YISHUN AVE 2
76359,B06,BLK 493B
77301,B05,BLK 778
46659,B03,OPP BLK 550
40051,B11,BALMORAL PLAZA
26269,B07,BEF TUAS STH AVE 4
65039,B06,BLK 124
27129,B11,OPP NANYANG AVE
01113,B09,BUGIS STN
70319,B01,AFT KALLANG WAY 4
50021,B01,UNITED SQ
94059,B18,TEMASEK SEC SCH
90011,B04,BEF TG RHU VIEW
70121,B07,AFT JLN MUHIBBAH
95051,B03,3RD CARGO AGENTS
63321,B06,BLK 627
21359,B05,CHARTERED IND
97059,B08,CHANGI WOMEN'S PRISON
71091,B02,BLK 637
58491,NIL,OPP BLK 507A
77279,B03,AFT PASIR RIS DR 1
42139,B03,AVENUE VILLA
59231,B16,BLK 227
53419,B01,BLK 117
84691,B12,BLK 171
14161,B09,TELOK BLANGAH STN
18019,B17,OPP SP JAIN
18189,B05,RAEBURN PK SCH
54509,B09,AFT BLK 5000
51139,B19,BRADDELL VIEW
97151,B01,OPP 3COM ASIA PACIFIC RIM
21249,B02,BLK 213
46779,B01,ADMIRALTY STN
21129,B12,OPP SPC SVC STN
46251,B01,RIVERSIDE SEC SCH
16199,B01,NUS FAC OF ARCHITECT
21691,B27,
24299,B14,OPP ACMA ELECT IND LTD
59369,B01,BLK 647
48081,B08,OPP UPP SELETAR RESERVOIR
66329,B01,BLK 128
75361,B01,BEF TAMPINES IND AVE 5
53049,B08,AFT THOMSON RD PO
68159,B14,BEF BLK 1066
33051,B11,BEF LIM CHU KANG LANE 3A
46859,B02,BLK 608A
70049,B01,AFT BLK 4
57039,B04,BEF SPIRITUAL GRACE PRESBY CH
83079,B12,BEF SIGLAP PLAIN
43021,B09,AFT OLD JURONG RD
29109,B03,OPP PPL SHIPYARD
10011,B11,OPP NEW BRIDGE RD TER
98141,B09,GE AIRCRAFT ENGINES
42019,B26,OPP SIXTH AVE CTR
43321,B01,OPP BLK 144
67501,B01,BLK 117C
11089,B14,OPP HOLLAND HILL LODGE
58291,B04,BLK 317
83351,B01,
50171,B18,OPP MOULMEIN CC
67271,B02,BLK 201 CP
77211,B17,BLK 626
58081,B35,OPP JLN JANGGUS
76149,B10,OPP TAMPINES STN/INT
84039,B06,BEDOK STN
27051,NIL,NIE LIB
77291,B01,BLK 753
83159,NIL,OPP EAST SHORE HOSP
32039,B32,AFT AMA KENG RD
48149,B01,MANDAI CREMATORIUM \& COLUMBARIUM
27241,B13,HALL 7
61009,B04,BLK 122
20131,B15,S'PORE FOOD IND BLDG
85079,B04,FLEXTRONIC
76251,B06,BLK 487B
63249,B18,BLK 1
64199,B24,BEF TPE
43541,B02,BLK 510
05049,B05,CHINATOWN PT
55331,B01,AFT LENTOR GR
70271,B11,LE CRESCENDO
70279,B10,OPP TRINITY @ PAYA LEBAR
70289,B02,OPP TAI SENG STN
78269,NIL,OPP COASTAL VIEW
52341,B05,PEI CHUN PUBLIC SCH
70281,B01,AFT TAI SENG STN
52381,B05,BRADDELL TECH BLDG
84019,B02,OPP CHAI CHEE IND PK
67399,NIL,BLK 324A
67061,B24,AFT JLN SELASEH
27471,NIL,Corporation Pr Sch
55171,B13,CASTLE GREEN
84281,B18,BLK 180
04229,B03,HIGH ST CTR
99019,B16,AFT SCH OF COMMANDO
16091,B08,OPP ITE DOVER
27131,B06,BLK 932
46681,B05,BLK 899A
98131,B07,OPP HITACHI CHEMICAL
15189,B02,DNV TECHNOLOGY CTR
76351,B05,BLK 484
N4401,NIL,BLK 297D
76201,B05,BLK 423
76079,B01,BLK 101
27099,B15,BLK 271 CP
04167,B05,ST ANDREW'S CATH
62011,B07,
63369,B02,S'GOON SPORT CPLX
46159,B07,
70261,B09,OPP ORION @ PAYA LEBAR
25351,B01,HANWA ASIA
21459,B05,BLK 209
52099,B01,OPP NKF CTR
59311,B26,BLK 760
54089,B08,OPP ANG MO KIO SWIM CPLX
29101,B04,PPL SHIPYARD
68029,B06,AFT SELETAR WEST F'WAY 2
21441,B03,BLK 207
67301,B01,BLK 305D
44239,B03,OPP ZHENGHUA PR SCH
58331,B01,BLK 589D
47151,B09,IPLEX ASIA
72059,B02,OPP KAKI BT IND EST
27469,B03,BLK 276B
43267,B03,HILLVIEW HTS
57059,B08,OPP SEMBAWANG AIR BASE
28379,B22,AFT JURONG WEST ST 51
44389,NIL,OPP BLK 201
84549,B01,OPP BLK 42
